"UpdateTimes","SgnYear","CountryCode","Cntrnm","UpdateDate","PlateType","Population","PopGrowthRate","FemaleRatio","UrbanPopulation","UrbanPopRatio","UrbanPopGrowthRate","RuralPopulation","RuralPopRatio","RuralPopGrowthRate"
"3","1970","POL","波兰","2024-11-07","中东欧","32664.3000","0.3558","51.4027","17026.2660","52.1250","1.1242","15638.0340","47.8750","-0.4742"
"3","1970","PRK","朝鲜民主主义人民共和国","2024-11-07","东亚","14996.8790","2.6445","53.1042","8128.3080","54.2000","7.5430","6868.5710","45.8000","-2.8584"
"2","1970","PSE","约旦河西岸和加沙","2024-11-07","西亚北非","","","49.6769","","54.2980","","","45.7020",""
"3","1970","QAT","卡塔尔","2024-11-07","西亚北非","118.0070","12.1394","41.6602","104.2640","88.3540","12.4236","13.7430","11.6460","10.0095"
"3","1970","ROU","罗马尼亚","2024-11-07","中东欧","20250.3980","1.1985","51.2558","8164.7580","40.3190","2.4389","12085.6400","59.6810","0.3692"
"3","1970","RUS","俄罗斯联邦","2024-11-07","俄罗斯","130404.0000","0.5691","54.4334","81464.6830","62.4710","1.9115","48939.3170","37.5290","-1.6263"
"3","1970","SAU","沙特阿拉伯","2024-11-07","西亚北非","6106.1910","4.3743","48.6013","2971.8220","48.6690","8.6005","3134.3690","51.3310","0.5258"
"3","1970","SGP","新加坡","2024-11-07","东南亚","2074.5070","1.5549","48.4869","2074.5070","100.0000","1.5549","0.0000","0.0000",""
"3","1970","SRB","塞尔维亚","2024-11-07","中东欧","6972.0000","0.3880","51.7711","2770.9520","39.7440","3.2854","4201.0480","60.2560","-1.4781"
"3","1970","SVK","斯洛伐克共和国","2024-11-07","中东欧","4538.2230","0.4332","50.6362","1863.2580","41.0570","2.4357","2674.9650","58.9430","-0.9384"
"3","1970","SVN","斯洛文尼亚","2024-11-07","中东欧","1724.8910","0.6408","51.8970","638.2790","37.0040","3.1667","1086.6120","62.9960","-0.8138"
"3","1970","SYR","阿拉伯叙利亚共和国","2024-11-07","西亚北非","6319.1990","3.3442","48.9482","2739.0570","43.3450","4.9114","3580.1420","56.6550","2.1616"
"3","1970","THA","泰国","2024-11-07","东南亚","35791.7280","2.8456","49.8130","7476.5340","20.8890","3.9092","28315.1940","79.1110","2.5667"
"3","1970","TJK","塔吉克斯坦","2024-11-07","中亚","2993.0190","3.1622","50.6987","1103.7060","36.8760","3.4311","1889.3130","63.1240","3.0055"
"3","1970","TKM","土库曼斯坦","2024-11-07","中亚","2201.4320","2.8509","51.0137","1051.8440","47.7800","2.9745","1149.5880","52.2200","2.7380"
"3","1970","TLS","东帝汶","2024-11-07","东南亚","554.0210","1.7809","49.8483","71.3910","12.8860","4.2960","482.6300","87.1140","1.4141"
"3","1970","TUR","土耳其","2024-11-07","西亚北非","35540.9900","2.3313","49.3871","13588.7420","38.2340","4.5341","21952.2480","61.7660","0.9917"
"3","1970","UKR","乌克兰","2024-11-07","中东欧","47279.0860","0.6114","54.8285","25923.5960","54.8310","2.0609","21355.4900","45.1690","-1.1203"
"3","1970","UZB","乌兹别克斯坦","2024-11-07","中亚","12011.3610","3.1265","50.8919","4409.8510","36.7140","4.1118","7601.5100","63.2860","2.5592"
"3","1970","VNM","越南","2024-11-07","东南亚","41928.8490","2.2015","51.0074","7672.9790","18.3000","4.3501","34255.8700","81.7000","1.7265"
"3","1970","YEM","也门共和国","2024-11-07","西亚北非","6843.6070","2.5098","50.4500","910.2000","13.3000","6.2246","5933.4070","86.7000","1.9520"
"1","1971","AFG","阿富汗","","南亚","11417.8250","2.5880","49.0245","1360.6620","11.9170","5.8980","10057.1630","88.0830","2.1485"
"1","1971","ALB","阿尔巴尼亚","","中东欧","2187.8530","2.4230","48.5187","698.6470","31.9330","3.0292","1489.2060","68.0670","2.1398"
"1","1971","ARE","阿拉伯联合酋长国","","西亚北非","278.8080","16.8817","35.0432","222.4890","79.8000","16.8819","56.3190","20.2000","16.8809"
"1","1971","ARM","亚美尼亚","","西亚北非","2587.7060","2.4505","51.1436","1569.6250","60.6570","3.7665","1018.0810","39.3430","0.4549"
"1","1971","AZE","阿塞拜疆","","西亚北非","5284.5320","1.9974","51.3500","2666.6810","50.4620","2.9012","2617.8510","49.5380","1.0851"
"1","1971","BGD","孟加拉国","","南亚","66424.7440","2.0948","48.7775","5248.2190","7.9010","6.0710","61176.5250","92.0990","1.7609"
"1","1971","BGR","保加利亚","","中东欧","8536.3950","0.5500","49.9994","4555.0200","53.3600","2.5565","3981.3750","46.6400","-1.6973"
"1","1971","BHR","巴林","","西亚北非","220.3120","3.5609","45.8249","185.1080","84.0210","3.8538","35.2040","15.9790","2.0345"
"1","1971","BIH","波斯尼亚和黑塞哥维那","","中东欧","3805.2850","1.1832","50.5510","1069.0570","28.0940","4.4134","2736.2280","71.9060","-0.0511"
"1","1971","BLR","白俄罗斯","","中东欧","9115.5760","0.8325","53.9549","4133.8230","45.3490","3.8297","4981.7530","54.6510","-1.5880"
"1","1971","BRN","文莱达鲁萨兰国","","东南亚","135.7260","4.6317","48.4048","86.0670","63.4120","7.4100","49.6590","36.5880","-0.0081"
"1","1971","BTN","不丹","","南亚","308.0530","3.2169","49.0766","19.7550","6.4130","8.3965","288.2980","93.5870","2.8716"
"1","1971","CHN","中国","","东亚","841105.0000","2.7469","48.7243","145443.8770","17.2920","2.1243","695661.1230","82.7080","2.8776"
"1","1971","CZE","捷克共和国","","中东欧","9826.8150","-0.3176","51.6246","6416.4190","65.2950","1.0595","3410.3960","34.7050","-2.8581"
"1","1971","EGY","阿拉伯埃及共和国","","西亚北非","35863.3820","2.3048","49.3956","15004.5220","41.8380","3.1713","20858.8600","58.1620","1.6860"
"1","1971","EST","爱沙尼亚","","中东欧","1376.9550","1.2334","54.1647","901.6710","65.4830","2.0552","475.2840","34.5170","-0.3073"
"1","1971","GEO","格鲁吉亚","","西亚北非","4163.0000","1.0407","53.0178","2017.9730","48.4740","2.0109","2145.0270","51.5260","0.1365"
"1","1971","HRV","克罗地亚","","中东欧","4435.0000","0.5426","51.5916","1829.0830","41.2420","3.1116","2605.9170","58.7580","-1.2219"
"1","1971","HUN","匈牙利","","中东欧","10367.5370","0.2862","51.5229","6276.4030","60.5390","0.9940","4091.1340","39.4610","-0.7901"
"1","1971","IDN","印度尼西亚","","东南亚","117921.9980","2.6529","50.1373","20445.3160","17.3380","4.2048","97476.6820","82.6620","2.3304"
"1","1971","IND","印度","","南亚","566224.8120","2.2588","48.2117","113194.0020","19.9910","3.4210","453030.8100","80.0090","1.9705"
"1","1971","IRN","伊朗伊斯兰共和国","","西亚北非","29281.2680","2.6552","48.6217","12330.3420","42.1100","4.8108","16950.9260","57.8900","1.1159"
"1","1971","IRQ","伊拉克","","西亚北非","10255.9030","3.3504","49.0987","5867.8120","57.2140","5.2205","4388.0910","42.7860","0.9031"
"1","1971","ISR","以色列","","西亚北非","3069.0000","3.1444","49.6085","2602.1740","84.7890","3.8474","466.8260","15.2110","-0.6863"
"1","1971","JOR","约旦","","西亚北非","1806.6050","4.9757","48.1881","1017.2630","56.3080","5.5760","789.3420","43.6920","4.2074"
"1","1971","JPN","日本","","东亚","105697.0000","1.2874","50.9440","76805.7820","72.6660","2.3791","28891.2180","27.3340","-1.5583"
"1","1971","KAZ","哈萨克斯坦","","中亚","12966.9200","1.6302","51.8196","6581.1010","50.7530","2.6541","6385.8190","49.2470","0.5859"
"1","1971","KGZ","吉尔吉斯斯坦","","中亚","3022.3000","2.0863","52.1136","1136.6570","37.6090","2.4672","1885.6430","62.3910","1.8573"
"1","1971","KHM","柬埔寨","","东南亚","7137.7490","2.0224","50.2321","1335.9720","18.7170","17.8944","5801.7770","81.2830","-1.3013"
"1","1971","KOR","大韩民国","","东亚","32882.7040","1.9713","49.8661","13896.5600","42.2610","5.7252","18986.1440","57.7390","-0.6896"
"1","1971","KWT","科威特","","西亚北非","801.1420","7.0285","44.1109","692.5390","86.4440","7.9384","108.6030","13.5560","1.4132"
"1","1971","LAO","老挝","","东南亚","2762.2650","2.7094","50.6185","274.9830","9.9550","6.0804","2487.2820","90.0450","2.3436"
"1","1971","LBN","黎巴嫩","","西亚北非","2353.5550","2.4154","49.4659","1437.0810","61.0600","5.0455","916.4740","38.9400","-1.5744"
"1","1971","LKA","斯里兰卡","","南亚","12690.0000","1.3966","48.5755","2526.5790","19.9100","3.4056","10163.4210","80.0900","0.9034"
"1","1971","LTU","立陶宛","","中东欧","3179.0410","1.2456","53.0492","1612.3780","50.7190","3.5673","1566.6630","49.2810","-1.0889"
"1","1971","LVA","拉脱维亚","","中东欧","2376.3890","0.7275","54.2230","1459.8870","61.4330","1.9064","916.5020","38.5670","-1.1222"
"1","1971","MDA","摩尔多瓦","","中东欧","3088.0000","1.4351","53.2114","1015.3040","32.8790","3.9327","2072.6960","67.1210","0.2341"
"1","1971","MDV","马尔代夫","","南亚","119.3780","3.0707","48.2705","15.3310","12.8420","10.7530","104.0470","87.1580","1.9870"
"1","1971","MKD","北马其顿","","中东欧","1739.5210","1.0820","49.2548","839.2490","48.2460","3.5307","900.2720","51.7540","-1.1478"
"1","1971","MMR","缅甸","","东南亚","27024.9850","2.4101","51.2069","6273.8500","23.2150","4.0824","20751.1350","76.7850","1.9100"
"1","1971","MNE","黑山","","中东欧","515.4490","0.5919","51.1761","143.1350","27.7690","3.9459","372.3140","72.2310","-0.6682"
"1","1971","MNG","蒙古","","东亚","1317.0500","2.9453","50.7402","602.8140","45.7700","4.5265","714.2360","54.2300","1.6299"
"1","1971","MYS","马来西亚","","东南亚","11062.3380","2.3632","49.5176","3791.1740","34.2710","4.7760","7271.1640","65.7290","1.1279"
"1","1971","NPL","尼泊尔","","南亚","12243.7680","2.0283","50.2713","490.3630","4.0050","3.2594","11753.4050","95.9950","1.9773"
"1","1971","OMN","阿曼","","西亚北非","748.9730","3.4116","50.7295","234.3310","31.2870","8.7349","514.6420","68.7130","1.0786"
"1","1971","PAK","巴基斯坦","","南亚","59687.1400","2.7110","47.1861","14971.9220","25.0840","3.7811","44715.2180","74.9160","2.3552"
"1","1971","PHL","菲律宾","","东南亚","36851.0550","2.8804","49.4007","12342.5240","33.4930","4.4270","24508.5310","66.5070","2.1105"
"1","1971","POL","波兰","","中东欧","32783.5000","0.3643","51.4117","17266.4140","52.6680","1.4006","15517.0860","47.3320","-0.7764"
"1","1971","PRK","朝鲜民主主义人民共和国","","东亚","14809.5210","2.7320","52.6072","8101.1040","54.7020","3.6539","6708.4170","45.2980","1.6299"
"1","1971","QAT","卡塔尔","","西亚北非","119.4240","8.6628","35.2071","105.8100","88.6000","8.9411","13.6140","11.4000","6.5254"
"1","1971","ROU","罗马尼亚","","中东欧","20461.5670","1.0374","50.8532","8352.0020","40.8180","2.2674","12109.5650","59.1820","0.1978"
"1","1971","RUS","俄罗斯联邦","","俄罗斯","131155.0000","0.5743","54.3144","82992.2610","63.2780","1.8578","48162.7390","36.7220","-1.5995"
"1","1971","SAU","沙特阿拉伯","","西亚北非","6100.9940","4.4339","48.9155","3092.4720","50.6880","8.4986","3008.5220","49.3120","0.4212"
"1","1971","SGP","新加坡","","东南亚","2112.9000","1.8341","48.8363","2112.9000","100.0000","1.8341","0.0000","0.0000",""
"1","1971","SVK","斯洛伐克共和国","","中东欧","4557.4490","0.4228","50.6599","1914.5390","42.0090","2.7150","2642.9100","57.9910","-1.2056"
"1","1971","SVN","斯洛文尼亚","","中东欧","1738.3350","0.7764","51.5476","660.0810","37.9720","3.3587","1078.2540","62.0280","-0.7722"
"1","1971","SYR","阿拉伯叙利亚共和国","","西亚北非","6570.8570","3.4104","48.9909","2874.8160","43.7510","4.3427","3696.0410","56.2490","2.6912"
"1","1971","THA","泰国","","东南亚","37964.9250","2.8860","49.8801","8140.4390","21.4420","5.4989","29824.4860","78.5580","2.1845"
"1","1971","TJK","塔吉克斯坦","","中亚","3020.3910","3.0357","50.7404","1105.6750","36.6070","2.3036","1914.7160","63.3930","3.4609"
"1","1971","TKM","土库曼斯坦","","中亚","2258.9640","2.8645","50.7644","1078.3160","47.7350","2.7702","1180.6480","52.2650","2.9508"
"1","1971","TLS","东帝汶","","东南亚","620.9450","2.5807","49.2173","82.0450","13.2130","5.0867","538.9000","86.7870","2.2047"
"1","1971","TUR","土耳其","","西亚北非","35720.5680","2.3920","50.4017","13911.3750","38.9450","4.2345","21809.1930","61.0550","1.2342"
"1","1971","UKR","乌克兰","","中东欧","47433.8050","0.7343","54.4693","26350.4270","55.5520","2.0407","21083.3780","44.4480","-0.8748"
"1","1971","UZB","乌兹别克斯坦","","中亚","12477.0580","2.9858","51.2373","4639.4690","37.1840","4.2578","7837.5890","62.8160","2.2403"
"1","1971","VNM","越南","","东南亚","43725.0000","2.3042","50.7397","8043.6510","18.3960","2.8274","35681.3490","81.6040","2.1866"
"1","1971","YEM","也门共和国","","西亚北非","6300.5540","1.7087","50.8754","856.7490","13.5980","3.9245","5443.8050","86.4020","1.3644"
"2","1971","AFG","阿富汗","2023-11-23","南亚","11015.8570","2.4154","48.7728","1324.2160","12.0210","5.6104","9691.6410","87.9790","1.9866"
"2","1971","ALB","阿尔巴尼亚","2023-11-23","中东欧","2187.8530","2.4230","48.2931","698.6470","31.9330","3.0292","1489.2060","68.0670","2.1398"
"2","1971","ARE","阿拉伯联合酋长国","2023-11-23","西亚北非","344.5130","14.4756","31.5895","274.9210","79.8000","14.4755","69.5920","20.2000","14.4761"
"2","1971","ARM","亚美尼亚","2023-11-23","西亚北非","2590.9230","2.2066","51.2669","1571.5760","60.6570","3.5226","1019.3470","39.3430","0.2110"
"2","1971","AZE","阿塞拜疆","2023-11-23","西亚北非","5282.9500","2.1216","51.7105","2665.8820","50.4620","3.0253","2617.0680","49.5380","1.2093"
"2","1971","BGD","孟加拉国","2023-11-23","南亚","68376.2040","1.2277","48.3688","5402.4040","7.9010","5.2040","62973.8000","92.0990","0.8939"
"2","1971","BGR","保加利亚","2023-11-23","中东欧","8536.3950","0.5500","50.5854","4555.0200","53.3600","2.5565","3981.3750","46.6400","-1.6973"
"2","1971","BHR","巴林","2023-11-23","西亚北非","230.9920","3.7209","44.7531","194.0820","84.0210","4.0144","36.9100","15.9790","2.1913"
"2","1971","BIH","波斯尼亚和黑塞哥维那","2023-11-23","中东欧","3859.2420","1.1383","51.2816","1084.2150","28.0940","4.3685","2775.0270","71.9060","-0.0959"
"2","1971","BLR","白俄罗斯","2023-11-23","中东欧","9115.5760","0.8325","53.8196","4133.8230","45.3490","3.8297","4981.7530","54.6510","-1.5880"
"2","1971","BRN","文莱达鲁萨兰国","2023-11-23","东南亚","138.6660","3.9143","45.8959","87.9310","63.4120","6.6923","50.7350","36.5880","-0.7247"
"2","1971","BTN","不丹","2023-11-23","南亚","308.8370","3.2725","47.7925","19.8060","6.4130","8.4563","289.0310","93.5870","2.9269"
"2","1971","CHN","中国","2023-11-23","东亚","841105.0000","2.7469","49.0474","145443.8770","17.2920","2.1243","695661.1230","82.7080","2.8776"
"2","1971","CZE","捷克共和国","2023-11-23","中东欧","9826.8150","-0.3176","51.5807","6416.4190","65.2950","1.0595","3410.3960","34.7050","-2.8581"
"2","1971","EGY","阿拉伯埃及共和国","2023-11-23","西亚北非","35555.9690","2.2008","49.6342","14875.9060","41.8380","3.0674","20680.0630","58.1620","1.5821"
"2","1971","EST","爱沙尼亚","2023-11-23","中东欧","1376.9550","1.2334","54.1808","901.6710","65.4830","2.0552","475.2840","34.5170","-0.3073"
"2","1971","GEO","格鲁吉亚","2023-11-23","西亚北非","4163.0000","1.0407","53.4526","2017.9730","48.4740","2.0109","2145.0270","51.5260","0.1365"
"2","1971","HRV","克罗地亚","2023-11-23","中东欧","4431.2750","0.4302","51.7382","1824.2670","41.1680","2.8196","2607.0080","58.8320","-1.2084"
"2","1971","HUN","匈牙利","2023-11-23","中东欧","10367.5370","0.2862","51.5445","6276.4030","60.5390","0.9940","4091.1340","39.4610","-0.7901"
"2","1971","IDN","印度尼西亚","2023-11-23","东南亚","118347.1350","2.6706","50.0899","20519.0260","17.3380","4.2225","97828.1090","82.6620","2.3481"
"2","1971","IND","印度","2023-11-23","南亚","569999.1780","2.2170","48.2773","113948.5360","19.9910","3.3793","456050.6420","80.0090","1.9287"
"2","1971","IRN","伊朗伊斯兰共和国","2023-11-23","西亚北非","29273.6820","2.8551","48.4522","12327.1470","42.1100","5.0107","16946.5350","57.8900","1.3158"
"2","1971","IRQ","伊拉克","2023-11-23","西亚北非","10154.9280","3.4420","50.4256","5810.0410","57.2140","5.3120","4344.8870","42.7860","0.9947"
"2","1971","ISR","以色列","2023-11-23","西亚北非","3069.0000","3.1444","49.9996","2602.1740","84.7890","3.8474","466.8260","15.2110","-0.6863"
"2","1971","JOR","约旦","2023-11-23","西亚北非","1636.3200","4.9449","48.8408","921.3790","56.3080","5.5451","714.9410","43.6920","4.1766"
"2","1971","JPN","日本","2023-11-23","东亚","105697.0000","2.1943","50.7680","76805.7820","72.6660","3.2860","28891.2180","27.3340","-0.6514"
"2","1971","KAZ","哈萨克斯坦","2023-11-23","中亚","12444.3380","1.4491","51.7347","6315.8750","50.7530","2.4730","6128.4630","49.2470","0.4048"
"2","1971","KGZ","吉尔吉斯斯坦","2023-11-23","中亚","3022.3000","2.0863","51.4598","1136.6570","37.6090","2.4672","1885.6430","62.3910","1.8573"
"2","1971","KHM","柬埔寨","2023-11-23","东南亚","6696.3240","-0.1820","50.6436","1253.3510","18.7170","15.6900","5442.9730","81.2830","-3.5057"
"2","1971","KOR","大韩民国","2023-11-23","东亚","32882.7040","1.9713","49.7080","13896.5600","42.2610","5.7252","18986.1440","57.7390","-0.6896"
"2","1971","KWT","科威特","2023-11-23","西亚北非","858.7340","6.7371","44.2949","742.3240","86.4440","7.6469","116.4100","13.5560","1.1222"
"2","1971","LAO","老挝","2023-11-23","东南亚","2740.7320","2.4170","50.6458","272.8400","9.9550","5.7881","2467.8920","90.0450","2.0512"
"2","1971","LBN","黎巴嫩","2023-11-23","西亚北非","2442.1370","2.5021","49.4611","1491.1690","61.0600","5.1322","950.9680","38.9400","-1.4877"
"2","1971","LKA","斯里兰卡","2023-11-23","南亚","12654.6510","2.1234","48.3640","2239.4940","17.6970","2.6844","10415.1570","82.3030","2.0032"
"2","1971","LTU","立陶宛","2023-11-23","中东欧","3179.0410","1.2456","52.9137","1612.3780","50.7190","3.5673","1566.6630","49.2810","-1.0889"
"2","1971","LVA","拉脱维亚","2023-11-23","中东欧","2376.3890","0.7275","54.2758","1459.8870","61.4330","1.9064","916.5020","38.5670","-1.1222"
